0,0,3
1,0,66
2,0,228
3,0,1904
4,0,5046
5,856,0
6,1257,0
7,1463,0
8,1328,0
9,1036,0
10,648,0
11,372,0
12,161,0
13,72,0
14,22,0
15,16,0
16,1,0
17,0,0
18,0,0
